1 1 6   4.80000000000E-002  0.00000000000E+000  0.00000000000E+000  9.46577081679E-002  3.07404666531E-004  3.94507917573E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  1.53064738915E-006  5.46203659185E-004  3.94502703813E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 40   3.20000000000E-001  0.00000000000E+000  0.00000000000E+000  6.36401284370E-001  2.95979391790E-003  4.01019709964E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.04091100327E-007  4.40421775217E-003  4.01267438224E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 41   3.28000000000E-001  0.00000000000E+000  0.00000000000E+000  6.52592564732E-001  2.86508533052E-003  4.01381196569E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  2.27250928388E-007  4.40421775217E-003  4.01351357255E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 79   6.32000000000E-001  0.00000000000E+000  0.00000000000E+000  1.27472210406E+000 -8.47033692005E-002  3.75362463158E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -4.31860085140E-005 -1.43977589090E-001  3.69011818287E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 80   6.40000000000E-001  0.00000000000E+000  0.00000000000E+000  1.28810727723E+000 -1.07872772382E-001  3.65852275491E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -9.63900579448E-005 -1.43977589090E-001  3.68585376285E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 81   6.48000000000E-001  0.00000000000E+000  0.00000000000E+000  1.30149245041E+000 -1.31042175564E-001  3.56342087825E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.49594107376E-004 -1.43977589090E-001  3.68158934283E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 82   6.56000000000E-001  0.00000000000E+000  0.00000000000E+000  1.31329579987E+000 -1.40131044410E-001  3.43051775631E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.65242365652E-004 -2.13863494064E-001  3.31131925517E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 83   6.64000000000E-001  0.00000000000E+000  0.00000000000E+000  1.32377083731E+000 -1.37396001972E-001  3.26587162236E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -4.33327184079E-004 -2.13863494064E-001  3.30309147401E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 84   6.72000000000E-001  0.00000000000E+000  0.00000000000E+000  1.33424587475E+000 -1.34660959534E-001  3.10122548840E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.01412002505E-004 -2.13863494064E-001  3.29486369286E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 42   3.36000000000E-001  0.00000000000E+000  0.00000000000E+000  6.68784580603E-001  2.77320049599E-003  4.01743155541E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  5.50682735912E-007  4.75969482740E-003  4.02078548165E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 43   3.44000000000E-001  0.00000000000E+000  0.00000000000E+000  6.85027280167E-001  2.87589964979E-003  4.02137665211E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  3.29023500343E-007  4.75969482740E-003  4.02168737296E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 44   3.52000000000E-001  0.00000000000E+000  0.00000000000E+000  7.01269979731E-001  2.97859880359E-003  4.02532174880E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  1.07364264774E-007  4.75969482740E-003  4.02258926427E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 73   5.84000000000E-001  0.00000000000E+000  0.00000000000E+000  1.18263068013E+000 -2.00317303578E-002  4.05196914072E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  6.37331171631E-007 -3.64720946518E-002  4.03503988858E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 74   5.92000000000E-001  0.00000000000E+000  0.00000000000E+000  1.19871056479E+000 -2.96762822526E-002  4.02820768990E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.23139462671E-007 -3.64720946518E-002  4.03483568175E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 75   6.00000000000E-001  0.00000000000E+000  0.00000000000E+000  1.21479044946E+000 -3.93208341474E-002  4.00444623908E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -8.83610096972E-007 -3.64720946518E-002  4.03463147491E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 47   3.76000000000E-001  0.00000000000E+000  0.00000000000E+000  7.50187587044E-001  3.38903042708E-003  4.03830561077E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  6.13058740378E-008  5.82701108158E-003  4.04063971659E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 48   3.84000000000E-001  0.00000000000E+000  0.00000000000E+000  7.66551269891E-001  3.50939894767E-003  4.04289651935E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  2.08296767826E-007  5.82701108158E-003  4.04168022227E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 76   6.08000000000E-001  0.00000000000E+000  0.00000000000E+000  1.23030689993E+000 -4.86465022557E-002  3.95757808476E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -3.07003045879E-006 -8.31964540682E-002  3.92013440386E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 77   6.16000000000E-001  0.00000000000E+000  0.00000000000E+000  1.24547969745E+000 -5.77776749725E-002  3.89661655997E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.12617409364E-006 -8.31964540682E-002  3.91849849376E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 78   6.24000000000E-001  0.00000000000E+000  0.00000000000E+000  1.26065249496E+000 -6.69088476893E-002  3.83565503517E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -9.18231772850E-006 -8.31964540682E-002  3.91686258366E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 88   7.04000000000E-001  0.00000000000E+000  0.00000000000E+000  1.36030611685E+000 -2.07833723009E-001  2.43290854579E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -3.93691074553E-003 -2.79710792677E-001  2.20161222696E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 89   7.12000000000E-001  0.00000000000E+000  0.00000000000E+000  1.36246290891E+000 -1.92866421831E-001  2.27771062341E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -3.90361521783E-003 -2.79710792677E-001  2.18331786480E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 90   7.20000000000E-001  0.00000000000E+000  0.00000000000E+000  1.36461970096E+000 -1.77899120653E-001  2.12251270103E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -3.87031969013E-003 -2.79710792677E-001  2.16502350263E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 91   7.28000000000E-001  0.00000000000E+000  0.00000000000E+000  1.36677649301E+000 -1.62931819475E-001  1.96731477864E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -3.83702416243E-003 -2.79710792677E-001  2.14672914047E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 67   5.36000000000E-001  0.00000000000E+000  0.00000000000E+000  1.08318358987E+000 -2.99789453280E-003  4.11768504491E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  6.10781568866E-007 -7.66244304116E-003  4.11292544054E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 68   5.44000000000E-001  0.00000000000E+000  0.00000000000E+000  1.09991997989E+000 -5.51121985353E-003  4.11317075684E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  5.97065623291E-007 -7.66244304116E-003  4.11395115228E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 69   5.52000000000E-001  0.00000000000E+000  0.00000000000E+000  1.11665636991E+000 -8.02454517427E-003  4.10865646877E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  5.83349677716E-007 -7.66244304116E-003  4.11497686401E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 70   5.60000000000E-001  0.00000000000E+000  0.00000000000E+000  1.13330271013E+000 -1.02374934663E-002  4.09999169369E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  6.47707912003E-007 -1.92454080207E-002  4.08943568201E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 71   5.68000000000E-001  0.00000000000E+000  0.00000000000E+000  1.14982811339E+000 -1.20470352092E-002  4.08575281183E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  8.16919821684E-007 -1.92454080207E-002  4.09001541950E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 72   5.76000000000E-001  0.00000000000E+000  0.00000000000E+000  1.16635351664E+000 -1.38565769521E-002  4.07151392996E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  9.86131731365E-007 -1.92454080207E-002  4.09059515699E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 65   5.20000000000E-001  0.00000000000E+000  0.00000000000E+000  1.04956055983E+000 -9.12952030506E-004  4.12076516830E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.00636970654E-007 -1.68639208307E-003  4.12104521433E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 66   5.28000000000E-001  0.00000000000E+000  0.00000000000E+000  1.06638190792E+000 -1.76290394855E-003  4.11961440157E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  2.59970649944E-007 -1.68639208307E-003  4.12232579127E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 62   4.96000000000E-001  0.00000000000E+000  0.00000000000E+000  9.99082404500E-001  2.19290104588E-003  4.11671071629E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  4.23561158126E-008  3.18790810973E-003  4.11781520308E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 63   5.04000000000E-001  0.00000000000E+000  0.00000000000E+000  1.01591071308E+000  1.06869487947E-003  4.11926277078E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.98501772127E-007  3.18790810973E-003  4.11922307068E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 64   5.12000000000E-001  0.00000000000E+000  0.00000000000E+000  1.03273902167E+000 -5.55112869468E-005  4.12181482527E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.39359660067E-007  3.18790810973E-003  4.12063093827E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 95   7.60000000000E-001  0.00000000000E+000  0.00000000000E+000  1.36172291492E+000 -1.44596123446E-001  1.42288398683E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.15998751721E-002 -2.03826539969E-001  1.31894917687E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 96   7.68000000000E-001  0.00000000000E+000  0.00000000000E+000  1.35794150664E+000 -1.37966940723E-001  1.30814588109E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.27588397848E-002 -2.03826539969E-001  1.29570625959E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 97   7.76000000000E-001  0.00000000000E+000  0.00000000000E+000  1.35416009837E+000 -1.31337758000E-001  1.19340777534E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.39178043975E-002 -2.03826539969E-001  1.27246334231E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 57   4.56000000000E-001  0.00000000000E+000  0.00000000000E+000  9.15275778584E-001  5.01596854267E-003  4.09316998711E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  1.69903970849E-008  7.72285568504E-003  4.09486226441E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 58   4.64000000000E-001  0.00000000000E+000  0.00000000000E+000  9.31977276395E-001  4.76772909966E-003  4.09852512575E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  2.88988238028E-007  7.72285568504E-003  4.09625346980E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 54   4.32000000000E-001  0.00000000000E+000  0.00000000000E+000  8.65368691760E-001  5.13686349493E-003  4.07471967079E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  1.65631629354E-007  8.46818717755E-003  4.07949189893E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 55   4.40000000000E-001  0.00000000000E+000  0.00000000000E+000  8.81979229231E-001  5.17606724800E-003  4.08117371566E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.85162384908E-009  8.46818717755E-003  4.08080334366E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 56   4.48000000000E-001  0.00000000000E+000  0.00000000000E+000  8.98589766702E-001  5.21527100108E-003  4.08762776053E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.79334877052E-007  8.46818717755E-003  4.08211478839E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 52   4.16000000000E-001  0.00000000000E+000  0.00000000000E+000  8.32298852784E-001  4.60835131458E-003  4.06359588060E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  1.83542088374E-007  7.35459923740E-003  4.06570030302E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 53   4.24000000000E-001  0.00000000000E+000  0.00000000000E+000  8.48818767472E-001  4.91726431271E-003  4.06898074732E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  2.07035559450E-007  7.35459923740E-003  4.06691655815E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 98   7.84000000000E-001  0.00000000000E+000  0.00000000000E+000  1.35018976946E+000 -1.25003050299E-001  1.07958273282E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -1.44013764067E-002 -1.88723094449E-001  9.33407026417E-001  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 99   7.92000000000E-001  0.00000000000E+000  0.00000000000E+000  1.34388299327E+000 -1.22310217778E-001  9.77049861223E-001  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -6.53213282653E-003 -1.88723094449E-001  9.08627843998E-001  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 100   8.00000000000E-001  0.00000000000E+000  0.00000000000E+000  1.33757621709E+000 -1.19617385257E-001  8.74516989625E-001  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  1.33711075363E-003 -1.88723094449E-001  8.83848661580E-001  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 21   1.68000000000E-001  0.00000000000E+000  0.00000000000E+000  3.32121951482E-001  8.71998337112E-004  3.96334829765E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.19704223515E-007  1.60752471072E-003  3.96383291659E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 22   1.76000000000E-001  0.00000000000E+000  0.00000000000E+000  3.48017299809E-001  9.30702071509E-004  3.96506800687E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -7.18939325749E-007  1.60752471072E-003  3.96429180052E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 49   3.92000000000E-001  0.00000000000E+000  0.00000000000E+000  7.82926834130E-001  3.66238671783E-003  4.04760647842E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  3.19503746533E-007  6.63598182640E-003  4.05171405612E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 50   4.00000000000E-001  0.00000000000E+000  0.00000000000E+000  7.99362341991E-001  3.97994410825E-003  4.05291706730E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  2.50174833280E-007  6.63598182640E-003  4.05283366969E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 51   4.08000000000E-001  0.00000000000E+000  0.00000000000E+000  8.15797849852E-001  4.29750149867E-003  4.05822765619E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  1.80845920028E-007  6.63598182640E-003  4.05395328325E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 45   3.60000000000E-001  0.00000000000E+000  0.00000000000E+000  7.17556924399E-001  3.11338259910E-003  4.02955003605E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  3.47559144190E-008  5.28681867813E-003  4.03060444627E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 46   3.68000000000E-001  0.00000000000E+000  0.00000000000E+000  7.33856102903E-001  3.25703784506E-003  4.03385662590E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  3.36035222532E-009  5.28681867813E-003  4.03157091607E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 25   2.00000000000E-001  0.00000000000E+000  0.00000000000E+000  3.95772515735E-001  1.11314567505E-003  3.97068003753E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  4.97777074047E-007  1.88467859567E-003  3.97057425652E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 59   4.72000000000E-001  0.00000000000E+000  0.00000000000E+000  9.48701131132E-001  4.41509071381E-003  4.10373487976E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  4.64408450746E-007  6.53761881208E-003  4.10799186692E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 60   4.80000000000E-001  0.00000000000E+000  0.00000000000E+000  9.65485297010E-001  3.78082062415E-003  4.10855243705E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  3.79296121225E-007  6.53761881208E-003  4.10943473568E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 61   4.88000000000E-001  0.00000000000E+000  0.00000000000E+000  9.82269462887E-001  3.14655053450E-003  4.11336999435E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  2.94183791704E-007  6.53761881208E-003  4.11087760443E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 18   1.44000000000E-001  0.00000000000E+000  0.00000000000E+000  2.84490532640E-001  7.18205966557E-004  3.95856370414E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  3.54667349052E-007  1.32908795269E-003  3.95859605578E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 38   3.04000000000E-001  0.00000000000E+000  0.00000000000E+000  6.04097368079E-001  2.56628476801E-003  4.00387285377E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  1.16991460575E-007  3.70074338747E-003  4.00562893665E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 39   3.12000000000E-001  0.00000000000E+000  0.00000000000E+000  6.20245084475E-001  2.79447993373E-003  4.00698613859E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -4.12164690079E-008  3.70074338747E-003  4.00642409930E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 32   2.56000000000E-001  0.00000000000E+000  0.00000000000E+000  5.07624868730E-001  1.56153846884E-003  3.98642885406E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -3.36800503540E-007  2.56274157600E-003  3.98751349669E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 33   2.64000000000E-001  0.00000000000E+000  0.00000000000E+000  5.23661706582E-001  1.50432137333E-003  3.98907102281E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  4.96632250442E-007  2.56274157600E-003  3.98816957284E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 26   2.08000000000E-001  0.00000000000E+000  0.00000000000E+000  4.11709353832E-001  1.22016706160E-003  3.97268074509E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000 -2.01506497608E-007  2.12647162810E-003  3.97392264927E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 27   2.16000000000E-001  0.00000000000E+000  0.00000000000E+000  4.27665706545E-001  1.38289647797E-003  3.97461923414E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  5.49003165342E-008  2.12647162810E-003  3.97447306179E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
1 1 28   2.24000000000E-001  0.00000000000E+000  0.00000000000E+000  4.43628694666E-001  1.50956793372E-003  3.97671768053E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  2.67280513188E-007  2.59503867104E-003  3.97800040604E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000  0.00000000000E+000
